"dating_id","entity_id","date_type","depth_dating","dating_thickness","lab_num","material_dated","min_weight","max_weight","uncorr_age","uncorr_age_uncert_pos","uncorr_age_uncert_neg","14C_correction","calib_used","date_used","238U_content","238U_uncertainty","232Th_content","232Th_uncertainty","230Th_content","230Th_uncertainty","230Th_232Th_ratio","230Th_232Th_ratio_uncertainty","230Th_238U_activity","230Th_238U_activity_uncertainty","234U_238U_activity","234U_238U_activity_uncertainty","ini_230Th_232Th_ratio","ini_230Th_232Th_ratio_uncertainty","decay_constant","corr_age","corr_age_uncert_pos","corr_age_uncert_neg","date_used_lin_interp","date_used_lin_reg","date_used_Bchron","date_used_Bacon","date_used_OxCal","date_used_copRa","date_used_StalAge"
12011,682,"MC-ICP-MS U/Th",171,NA,"BCC10-171","calcite",NA,NA,110659.515128,343.530057223,343.530057223,NA,NA,"yes",684.625354861,0.783844060596,1474.32315474,29.8723731138,NA,NA,1950,40,1.37320937214,0.00228897909605,2.009166946,0.003996105,0.713,0.356,"Cheng et al. 2013",110573.615854,343.950763469,343.950763469,"yes",NA,"yes","yes",NA,"yes","yes"
12012,682,"MC-ICP-MS U/Th",181.75,NA,"BCC10-181.75","calcite",NA,NA,115235.493629,374.556290237,374.556290237,NA,NA,"yes",990.20757603,1.17012144164,487.846046931,9.81126724119,NA,NA,8740,176,1.40923282032,0.00227898872494,2.009770274,0.004600686,0.713,0.356,"Cheng et al. 2013",115169.1235,374.558490707,374.558490707,"yes",NA,"yes","yes",NA,"yes","yes"
12013,682,"MC-ICP-MS U/Th",188.25,NA,"BCC10-188.25","calcite",NA,NA,117337.11181,367.6270367,367.6270367,NA,NA,"yes",756.350909668,0.837231252893,895.319303612,18.6430972975,NA,NA,3620,75,1.40115742676,0.0023265654085,1.978121687,0.00373038,0.713,0.356,"Cheng et al. 2013",117262.972134,367.723184572,367.723184572,"yes",NA,"yes","yes",NA,"yes","yes"
12014,682,"MC-ICP-MS U/Th",195,NA,"BCC10-195","calcite",NA,NA,120683.066859,396.560706343,396.560706343,NA,NA,"yes",853.217610199,0.908847531627,1388.75790673,27.8396697255,NA,NA,2640,53,1.4084946829,0.00226709025711,1.956049211,0.004431389,0.713,0.356,"Cheng et al. 2013",120602.468111,396.742229198,396.742229198,"yes",NA,"yes","yes",NA,"yes","yes"
12015,682,"MC-ICP-MS U/Th",201,NA,"BCC10-201","calcite",NA,NA,122707.11225,413.055518484,413.055518484,NA,NA,"yes",928.094090302,1.0355750152,892.66018403,17.9249517539,NA,NA,4590,92,1.4455525592,0.00238553310072,1.985193765,0.004437619,0.713,0.356,"Cheng et al. 2013",122635.024639,413.093123549,413.093123549,"yes",NA,"yes","yes",NA,"yes","yes"
12016,682,"MC-ICP-MS U/Th",207.5,NA,"BCC10-207.5","calcite",NA,NA,125530.826033,415.104261026,415.104261026,NA,NA,"yes",861.201035825,0.94843926967,1697.33243508,34.0291224159,NA,NA,2270,46,1.4649162075,0.0023168364246,1.984519608,0.004401762,0.713,0.356,"Cheng et al. 2013",125446.567933,415.354555354,415.354555354,"yes",NA,"yes","yes",NA,"yes","yes"
12017,683,"MC-ICP-MS U/Th",7,NA,"BCC30-T","calcite",NA,NA,264456,1800,1800,NA,NA,"yes",1416.8,1.5,5304,10,NA,NA,1470,30,1.7959,0.003,1.7526,0.004424581,0.713,0.356,"Cheng et al. 2013",264347,1799,1799,"yes",NA,"yes",NA,NA,"yes","yes"
12018,683,"MC-ICP-MS U/Th",44.8,NA,"BCC30-1","calcite",NA,NA,277133.406838,1959.04030433,1959.04030433,NA,NA,"yes",2021.6481922,2.73745430715,5123.59933789,102.735071559,NA,NA,2060,41,1.70427179666,0.00278252278958,1.654785621,0.004273744,0.713,0.356,"Cheng et al. 2013",277035.192648,1958.65958654,1958.65958654,"yes",NA,"yes",NA,NA,"yes","yes"
12019,683,"MC-ICP-MS U/Th",138,NA,"BCC30-3","calcite",NA,NA,294870.080016,2254.63775788,2254.63775788,NA,NA,"yes",1771.4611338,2.29398838818,5372.73245335,779.452088211,NA,NA,1810,263,1.79609176187,0.00298149004821,1.706046572,0.004090449,0.713,0.356,"Cheng et al. 2013",294768.413802,2254.15030758,2254.15030758,"yes",NA,"yes",NA,NA,"yes","yes"
12020,683,"MC-ICP-MS U/Th",171.2,NA,"BCC30-4","calcite",NA,NA,305081.25267,2212.68089308,2212.68089308,NA,NA,"yes",1610.16910043,1.61788758122,526.149900584,10.6112738192,NA,NA,15100,305,1.61183406044,0.00240840752478,1.544199366,0.00340433,0.713,0.356,"Cheng et al. 2013",305008.956496,2212.60457606,2212.60457606,"yes",NA,"yes",NA,NA,"yes","yes"
12021,683,"MC-ICP-MS U/Th",198.8,NA,"BCC30-M","calcite",NA,NA,309172,3699,3699,NA,NA,"yes",1512.3,2.3,4769,96,NA,NA,1500,30,1.5477,0.0034,1.4884,0.006399754,0.713,0.356,"Cheng et al. 2013",309063,3698,3698,"yes",NA,"yes",NA,NA,"yes","yes"
12022,683,"MC-ICP-MS U/Th",213.5,NA,"BCC30-5","calcite",NA,NA,315468.743466,2365.42509876,2365.42509876,NA,NA,"yes",1499.44126421,1.65977349624,5075.84021276,101.793710547,NA,NA,1380,28,1.53312281107,0.00211549751252,1.470988848,0.003694218,0.713,0.356,"Cheng et al. 2013",315354.586333,2364.74234551,2364.74234551,"yes",NA,"yes",NA,NA,"yes","yes"
12023,683,"MC-ICP-MS U/Th",237,NA,"BCC30-6","calcite",NA,NA,321191.01703,2467.70916462,2467.70916462,NA,NA,"yes",1510.88848219,1.59091411219,13995.4496118,280.558578875,NA,NA,492,10,1.49163904706,0.00204148941873,1.433112593,0.003639325,0.713,0.356,"Cheng et al. 2013",320992.493521,2466.76585777,2466.76585777,"yes",NA,"yes",NA,NA,"yes","yes"
12024,683,"MC-ICP-MS U/Th",273.2,NA,"BCC30-7","calcite",NA,NA,329838.078398,2475.74898528,2475.74898528,NA,NA,"yes",1226.2442022,1.13587720659,2704.78287259,54.2233562202,NA,NA,2080,42,1.49921518967,0.00176298314704,1.432495523,0.003912468,0.713,0.356,"Cheng et al. 2013",329739.0156,2475.20625883,2475.20625883,"yes",NA,"yes",NA,NA,"yes","yes"
12025,683,"MC-ICP-MS U/Th",307.5,NA,"BCC30-8","calcite",NA,NA,333644.700904,2557.12927258,2557.12927258,NA,NA,"yes",1117.99112753,1.08394967527,39542.6432579,792.431271248,NA,NA,128,3,1.48396460697,0.00173429525674,1.417737642,0.003943338,0.713,0.356,"Cheng et al. 2013",333077.914903,2570.84826743,2570.84826743,"yes",NA,"yes",NA,NA,"yes","yes"
12026,683,"MC-ICP-MS U/Th",331.5,NA,"BCC30-B","calcite",NA,NA,329307,3975,3975,NA,NA,"yes",957,1.3,721,15,NA,NA,6070,124,1.4956,0.0026,1.4301,0.006982585,0.713,0.356,"Cheng et al. 2013",329229,3975,3975,"yes",NA,"yes",NA,NA,"yes","yes"
12027,364,"TIMS",5,NA,NA,"calcite",NA,NA,5091,85,85,NA,NA,"yes",NA,NA,NA,NA,NA,NA,36.5,NA,0.0715,0.0012,1.5598,0.0038,NA,NA,"unknown",4929,101,101,"yes",NA,"yes","yes",NA,"yes",NA
12028,364,"TIMS",42,NA,NA,"calcite",NA,NA,5123,37,37,NA,NA,"yes",NA,NA,NA,NA,NA,NA,370,NA,0.0724,5e-04,1.57,0.0044,NA,NA,"unknown",5061,37,37,"yes",NA,"yes","yes",NA,"yes",NA
12029,364,"TIMS",77.5,NA,NA,"calcite",NA,NA,5799,37,37,NA,NA,"yes",NA,NA,NA,NA,NA,NA,209,NA,0.081,5e-04,1.5546,0.0042,NA,NA,"unknown",5727,38,38,"yes",NA,"yes","yes",NA,"yes",NA
12030,364,"TIMS",107.5,NA,NA,"calcite",NA,NA,6071,51,51,NA,NA,"yes",NA,NA,NA,NA,NA,NA,101.89,NA,0.086,7e-04,1.5786,0.0045,NA,NA,"unknown",5973,56,56,"yes",NA,"yes","yes",NA,"yes",NA
12031,364,"TIMS",158.5,NA,NA,"calcite",NA,NA,8466,98,98,NA,NA,"yes",NA,NA,NA,NA,NA,NA,19.5,NA,0.1179,0.0011,1.5682,0.0086,NA,NA,"unknown",8072,191,191,"yes",NA,"yes","yes",NA,"yes",NA
12032,364,"TIMS",265,NA,NA,"calcite",NA,NA,10571,122,122,NA,NA,"yes",NA,NA,NA,NA,NA,NA,242,NA,0.1435,0.0015,1.5414,0.0062,NA,NA,"unknown",10487,123,123,"yes",NA,"yes","yes",NA,"yes",NA
12033,364,"TIMS",327.5,NA,NA,"calcite",NA,NA,11284,146,146,NA,NA,"yes",NA,NA,NA,NA,NA,NA,520,NA,0.1506,0.0018,1.5203,0.0051,NA,NA,"unknown",11217,147,147,"yes",NA,"yes","yes",NA,"yes",NA
12034,364,"TIMS",392.5,NA,NA,"calcite",NA,NA,12334,68,68,NA,NA,"yes",NA,NA,NA,NA,NA,NA,530,NA,0.1662,8e-04,1.5407,0.004,NA,NA,"unknown",12266,69,69,"yes",NA,"yes","yes",NA,"yes",NA
12035,364,"TIMS",445,NA,NA,"calcite",NA,NA,14125,77,77,NA,NA,"yes",NA,NA,NA,NA,NA,NA,57.1,NA,0.1866,8e-04,1.5214,0.0041,NA,NA,"unknown",13885,117,117,"yes",NA,"yes","yes",NA,"yes",NA
12036,684,"MC-ICP-MS U/Th",10.4,NA,"PA 2b 1","calcite",NA,NA,693,14,14,NA,NA,"yes",0.197,0.001,NA,NA,NA,NA,14.3,0.3,0.01656,0.00033,2.6159,0.0052,9,4.5,"Cheng et al. 2000",207,206,206,"yes","yes","yes",NA,NA,"yes",NA
12037,684,"MC-ICP-MS U/Th",21.8,NA,"PA 2b 2","calcite",NA,NA,254,10,10,NA,NA,"yes",0.262,0.002,NA,NA,NA,NA,47.4,2.1,0.0061,0.00022,2.63,0.015,9,4.5,"Cheng et al. 2000",144,25,25,"yes","yes","yes",NA,NA,"yes",NA
12038,684,"TIMS",35.2,NA,"PA 2b 3","calcite",NA,NA,3380,340,340,NA,NA,"yes",0.2233,4e-04,NA,NA,NA,NA,122.4,11.9,0.0794,0.0077,2.599,0.013,9,4.5,"Cheng et al. 2000",3079,352,352,"yes","yes","yes",NA,NA,"yes",NA
12039,684,"MC-ICP-MS U/Th",59.8,NA,"PA 2b 4","calcite",NA,NA,3667,37,37,NA,NA,"yes",0.216,0.001,NA,NA,NA,NA,62.34,0.78,0.08627,0.00083,2.6041,0.0042,9,4.5,"Cheng et al. 2000",3099,240,240,"yes","yes","yes",NA,NA,"yes",NA
12040,684,"MC-ICP-MS U/Th",112.7,NA,"PA 2b 6","calcite",NA,NA,3803,40,40,NA,NA,"yes",0.225,0.001,NA,NA,NA,NA,477.4,7.4,0.08897,9e-04,2.5907,0.0051,9,4.5,"Cheng et al. 2000",3672,50,50,"yes","yes","yes",NA,NA,"yes",NA
12041,684,"MC-ICP-MS U/Th",120.9,NA,"PA 2b 7","calcite",NA,NA,3927,59,59,NA,NA,"yes",0.254,0.002,NA,NA,NA,NA,1388.1,92.1,0.0915,0.0013,2.82,0.012,9,4.5,"Cheng et al. 2000",3840,61,61,"yes","yes","yes",NA,NA,"yes",NA
12042,684,"TIMS",133.3,NA,"PA 2b 8","calcite",NA,NA,5775,360,360,NA,NA,"yes",0.3025,6e-04,NA,NA,NA,NA,1852.1,123.8,0.1335,0.0083,2.578,0.01,9,4.5,"Cheng et al. 2000",5687,370,370,"yes","yes","yes",NA,NA,"yes",NA
12043,684,"MC-ICP-MS U/Th",139.94,NA,"PA 2b 9","calcite",NA,NA,5508,45,45,NA,NA,"yes",0.295,0.002,NA,NA,NA,NA,1994.4,29.5,0.12626,0.00098,2.5548,0.0048,9,4.5,"Cheng et al. 2000",5421,45,45,"yes","yes","yes",NA,NA,"yes",NA
12044,684,"MC-ICP-MS U/Th",190.69,NA,"PR 2b 10","calcite",NA,NA,3485,63,63,NA,NA,"yes",0.263,0.002,NA,NA,NA,NA,6536.4,808,0.1479,0.0014,2.5509,0.0059,9,4.5,"Cheng et al. 2000",6414,63,63,"yes","yes","yes",NA,NA,"yes",NA
12045,684,"MC-ICP-MS U/Th",221.15,NA,"PR 2b 11","calcite",NA,NA,6576,58,58,NA,NA,"yes",0.369,0.002,NA,NA,NA,NA,1724.7,38.4,0.15,0.0012,2.553,0.0067,9,4.5,"Cheng et al. 2000",6481,62,62,"yes","yes","yes",NA,NA,"yes",NA
12046,684,"MC-ICP-MS U/Th",269.88,NA,"PR 2b 12","calcite",NA,NA,6634,61,61,NA,NA,"yes",0.389,0.002,NA,NA,NA,NA,6846.5,255.9,0.1511,0.0013,2.5493,0.0044,9,4.5,"Cheng et al. 2000",6563,61,61,"yes","yes","yes",NA,NA,"yes",NA
12047,684,"MC-ICP-MS U/Th",290.9,NA,"PR 2b 13","calcite",NA,NA,3987,67,67,NA,NA,"yes",0.578,0.004,NA,NA,NA,NA,6039.6,159.6,0.1586,0.0015,2.5438,0.0039,9,4.5,"Cheng et al. 2000",6914,68,68,"yes","yes","yes",NA,NA,"yes",NA
12048,684,"Event; actively forming",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55,0,0,"yes","yes","yes",NA,NA,"yes",NA
12049,684,"Event; hiatus",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes",NA,NA,"yes",NA
12050,684,"Event; hiatus",127.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes",NA,NA,"yes",NA
12051,361,"TIMS",15,NA,NA,"calcite",NA,NA,397,33,33,NA,NA,"yes",NA,NA,NA,NA,NA,NA,62.35,NA,0.00415,3e-04,1.1379,0.0017,NA,NA,"unknown",342,33,33,NA,NA,"yes","yes",NA,NA,"yes"
12052,361,"TIMS",43,NA,NA,"calcite",NA,NA,941,29,29,NA,NA,"yes",NA,NA,NA,NA,NA,NA,40.64,NA,0.0097,3e-04,1.1307,0.0035,NA,NA,"unknown",872,38,38,NA,NA,"yes","yes",NA,NA,"yes"
12053,361,"TIMS",65.5,NA,NA,"calcite",NA,NA,2074,36,36,NA,NA,"yes",NA,NA,NA,NA,NA,NA,3.59,NA,0.02128,4e-04,1.1261,0.0028,NA,NA,"unknown",1550,240,240,NA,NA,"yes","yes",NA,NA,"yes"
12054,361,"TIMS",100,NA,NA,"calcite",NA,NA,5090,110,110,NA,NA,"yes",NA,NA,NA,NA,NA,NA,5.83,NA,0.05167,0.0011,1.129,0.0028,NA,NA,"unknown",4334,369,369,NA,NA,"yes","yes",NA,NA,"yes"
12055,361,"TIMS",121.5,NA,NA,"calcite",NA,NA,5598,90,90,NA,NA,"yes",NA,NA,NA,NA,NA,NA,29.1,NA,0.0569,9e-04,1.1332,0.0018,NA,NA,"unknown",5393,118,118,NA,NA,"yes","yes",NA,NA,"yes"
12056,361,"TIMS",160,NA,NA,"calcite",NA,NA,8466,149,149,NA,NA,"yes",NA,NA,NA,NA,NA,NA,13.65,NA,0.0852,0.0014,1.1362,0.0045,NA,NA,"unknown",7923,383,383,NA,NA,"yes","yes",NA,NA,"yes"
12057,361,"TIMS",199,NA,NA,"calcite",NA,NA,9442,176,176,NA,NA,"yes",NA,NA,NA,NA,NA,NA,14.71,NA,0.09274,0.0016,1.1136,0.0045,NA,NA,"unknown",8885,307,307,NA,NA,"yes","yes",NA,NA,"yes"
12058,362,"TIMS",35,NA,NA,"calcite",NA,NA,962,29,29,NA,NA,"yes",NA,NA,NA,NA,NA,NA,133.21,NA,0.0096,3e-04,1.0888,0.0025,NA,NA,"unknown",907,32,32,NA,"yes",NA,"yes",NA,"yes","yes"
12059,362,"TIMS",77.5,NA,NA,"calcite",NA,NA,1354,30,30,NA,NA,"yes",NA,NA,NA,NA,NA,NA,32.38,NA,0.0135,3e-04,1.0908,0.0028,NA,NA,"unknown",1264,51,51,NA,"yes",NA,"yes",NA,"yes","yes"
12060,362,"TIMS",137,NA,NA,"calcite",NA,NA,1848,21,21,NA,NA,"yes",NA,NA,NA,NA,NA,NA,113.26,NA,0.0184,2e-04,1.0916,0.0028,NA,NA,"unknown",1788,31,31,NA,"yes",NA,"yes",NA,"yes","yes"
12061,362,"TIMS",208.5,NA,NA,"calcite",NA,NA,2478,31,31,NA,NA,"yes",NA,NA,NA,NA,NA,NA,344.68,NA,0.0247,3e-04,1.0959,0.0029,NA,NA,"unknown",2418,31,31,NA,"yes",NA,"yes",NA,"yes","yes"
12062,362,"TIMS",284,NA,NA,"calcite",NA,NA,2898,42,42,NA,NA,"yes",NA,NA,NA,NA,NA,NA,80.66,NA,0.0288,4e-04,1.0947,0.0034,NA,NA,"unknown",2808,52,52,NA,"yes",NA,"yes",NA,"yes","yes"
12095,348,"Event; actively forming",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60,0,0,"yes",NA,"yes","yes",NA,"yes",NA
12096,349,"Event; actively forming",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60,0,0,"yes",NA,"yes","yes","yes","yes",NA
12097,152,"Event; actively forming",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48,0,0,NA,NA,NA,NA,NA,NA,NA
12098,319,"Event; actively forming",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50,0,0,"yes","yes","yes",NA,NA,"yes",NA
12099,320,"Event; actively forming",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50,0,0,"yes",NA,NA,NA,NA,"yes",NA
12100,685,"MC-ICP-MS U/Th",6.4,NA,NA,"calcite",150,420,116762,466,463,NA,NA,"yes",491.1,0.2,227.4,18.56,NA,NA,NA,NA,0.632,0.0002743,0.9532,NA,NA,NA,"Cheng et al. 2013",116570,466,463,"yes",NA,"yes","yes","yes","yes","yes"
12101,685,"MC-ICP-MS U/Th",26,NA,NA,"calcite",150,420,121459,640,622,NA,NA,"yes",230.6,0.1,306.29,6.9609,NA,NA,NA,NA,0.6492,0.00058,0.9589,NA,NA,NA,"Cheng et al. 2013",120907,640,622,"yes",NA,"yes","yes","yes","yes","yes"
12102,685,"MC-ICP-MS U/Th",38.3,NA,NA,"calcite",150,420,123116,551,555,NA,NA,"yes",523.5,0.2,956,0,NA,NA,NA,NA,0.6634,0.0003251,0.9758,NA,NA,NA,"Cheng et al. 2013",122370,551,555,"yes",NA,"yes","yes","yes","yes","yes"
12103,685,"MC-ICP-MS U/Th",42,NA,NA,"calcite",150,420,127589,772,763,NA,NA,"yes",483.1,0.2,1826.14,2.3203,NA,NA,NA,NA,0.6685,0.0004471,0.9621,NA,NA,NA,"Cheng et al. 2013",126019,772,763,"yes",NA,"yes","yes","yes","yes","yes"
12104,685,"MC-ICP-MS U/Th",47.3,NA,NA,"calcite",150,420,128684,670,671,NA,NA,"yes",379,0.2,378.22,2.3203,NA,NA,NA,NA,0.6678,0.000556,0.9552,NA,NA,NA,"Cheng et al. 2013",128269,670,671,"yes",NA,"yes","yes","yes","yes","yes"
12105,685,"MC-ICP-MS U/Th",54,NA,NA,"calcite",150,420,128645,566,573,NA,NA,"yes",336.6,0.1,34.81,6.9609,NA,NA,NA,NA,0.6694,0.0004805,0.9583,NA,NA,NA,"Cheng et al. 2013",128604,566,573,"yes",NA,"yes","yes","yes","yes","yes"
12106,685,"MC-ICP-MS U/Th",54,NA,NA,"calcite",150,420,128799,550,554,NA,NA,"no",372.1,0.2,104.42,0,NA,NA,NA,NA,0.6696,0.0004067,0.9579,NA,NA,NA,"Cheng et al. 2013",128682,550,554,"no",NA,"no","no","no","no","no"
12107,685,"MC-ICP-MS U/Th",54,NA,NA,"calcite",150,420,127597,558,567,NA,NA,"no",421,0.3,67.29,0,NA,NA,NA,NA,0.6656,0.0003703,0.9567,NA,NA,NA,"Cheng et al. 2013",127532,558,567,"no",NA,"no","no","no","no","no"
12108,685,"MC-ICP-MS U/Th",68.5,NA,NA,"calcite",150,420,129445,540,561,NA,NA,"yes",343,0.1,111.38,4.6406,NA,NA,NA,NA,0.6712,0.0004395,0.9576,NA,NA,NA,"Cheng et al. 2013",129311,540,561,"yes",NA,"yes","yes","yes","yes","yes"
12109,685,"MC-ICP-MS U/Th",90,NA,NA,"calcite",150,420,133595,688,704,NA,NA,"no",363.7,0.2,34.81,2.3203,NA,NA,NA,NA,0.6781,0.0005435,0.9657,NA,NA,NA,"Cheng et al. 2013",133554,688,704,"no",NA,"no","no","no","no","no"
12110,685,"MC-ICP-MS U/Th",92,NA,NA,"calcite",150,420,130884,566,574,NA,NA,"yes",362.6,0.1,278.45,4.6406,NA,NA,NA,NA,0.6763,0.000426,0.9597,NA,NA,NA,"Cheng et al. 2013",130566,566,574,"yes",NA,"yes","yes","yes","yes","yes"
12111,685,"MC-ICP-MS U/Th",129,NA,NA,"calcite",150,420,131958,538,545,NA,NA,"yes",386.3,0.1,69.61,4.6406,NA,NA,NA,NA,0.6851,0.000419,0.97,NA,NA,NA,"Cheng et al. 2013",131883,538,545,"yes",NA,"yes","yes","yes","yes","yes"
12112,685,"MC-ICP-MS U/Th",131,NA,NA,"calcite",150,420,132430,576,562,NA,NA,"yes",389.5,0.2,88.17,6.9609,NA,NA,NA,NA,0.6865,0.0004627,0.9704,NA,NA,NA,"Cheng et al. 2013",132338,576,562,"yes",NA,"yes","yes","yes","yes","yes"
12113,685,"MC-ICP-MS U/Th",134,NA,NA,"calcite",150,420,140222,944,971,NA,NA,"yes",265.3,0.2,740.2,2.3203,NA,NA,NA,NA,0.7125,0.0006723,0.9805,NA,NA,NA,"Cheng et al. 2013",139088,944,971,"yes",NA,"yes","yes","yes","yes","yes"
12114,685,"MC-ICP-MS U/Th",146,NA,NA,"calcite",150,420,140798,627,634,NA,NA,"yes",250.1,0.1,39.45,0,NA,NA,NA,NA,0.7138,0.0004784,0.9802,NA,NA,NA,"Cheng et al. 2013",140735,627,634,"yes",NA,"yes","yes","yes","yes","yes"
12115,685,"MC-ICP-MS U/Th",180,NA,NA,"calcite",150,420,144531,631,633,NA,NA,"yes",333.6,0.2,69.61,0,NA,NA,NA,NA,0.7299,0.0004219,0.9922,NA,NA,NA,"Cheng et al. 2013",144447,631,633,"yes",NA,"yes","yes","yes","yes","yes"
12116,685,"MC-ICP-MS U/Th",197,NA,NA,"calcite",150,420,149714,701,706,NA,NA,"yes",258.7,0.1,526.73,4.6406,NA,NA,NA,NA,0.7376,0.0004254,0.9843,NA,NA,NA,"Cheng et al. 2013",148889,701,706,"yes",NA,"yes","yes","yes","yes","yes"
12117,685,"MC-ICP-MS U/Th",219,NA,NA,"calcite",150,420,148516,628,625,NA,NA,"yes",287.1,0.1,90.49,0,NA,NA,NA,NA,0.7406,0.0003769,0.9942,NA,NA,NA,"Cheng et al. 2013",148392,628,625,"yes",NA,"yes","yes","yes","yes","yes"
12118,685,"MC-ICP-MS U/Th",281.5,NA,NA,"calcite",150,420,152906,828,826,NA,NA,"yes",319.6,0.2,53.37,2.3203,NA,NA,NA,NA,0.7479,0.0004968,0.9894,NA,NA,NA,"Cheng et al. 2013",152840,828,826,"yes",NA,"yes","yes","yes","yes","yes"
12119,686,"MC-ICP-MS U/Th",4.5,NA,NA,"calcite",150,420,113997,589,588,NA,NA,"yes",383.9,0.2,167.07,2.3203,NA,NA,NA,NA,0.6189,0.0006018,0.9448,NA,NA,NA,"Cheng et al. 2013",113813,589,588,"yes",NA,"yes",NA,NA,"yes",NA
12120,686,"MC-ICP-MS U/Th",26.75,NA,NA,"calcite",150,420,118012,517,506,NA,NA,"yes",421.4,0.2,83.53,0,NA,NA,NA,NA,0.6382,0.0003586,0.9577,NA,NA,NA,"Cheng et al. 2013",117931,517,506,"yes",NA,"yes",NA,NA,"yes",NA
12121,686,"MC-ICP-MS U/Th",44.5,NA,NA,"calcite",150,420,121173,499,493,NA,NA,"yes",370.7,0.1,41.77,4.6406,NA,NA,NA,NA,0.6478,0.0004087,0.9578,NA,NA,NA,"Cheng et al. 2013",121128,499,493,"yes",NA,"yes",NA,NA,"yes",NA
12122,686,"MC-ICP-MS U/Th",50,NA,NA,"calcite",150,420,121711,588,574,NA,NA,"yes",365.1,0.2,25.52,0,NA,NA,NA,NA,0.6488,0.000431,0.9567,NA,NA,NA,"Cheng et al. 2013",121681,588,574,"yes",NA,"yes",NA,NA,"yes",NA
12123,686,"MC-ICP-MS U/Th",58.5,NA,NA,"calcite",150,420,124732,609,616,NA,NA,"yes",435.4,0.2,814.45,0,NA,NA,NA,NA,0.6558,0.0003913,0.9537,NA,NA,NA,"Cheng et al. 2013",123952,609,616,"yes",NA,"yes",NA,NA,"yes",NA
12124,686,"MC-ICP-MS U/Th",60.75,NA,NA,"calcite",150,420,128703,807,791,NA,NA,"yes",391.8,0.2,1698.52,0,NA,NA,NA,NA,0.6653,0.0003139,0.951,NA,NA,NA,"Cheng et al. 2013",126879,807,791,"yes",NA,"yes",NA,NA,"yes",NA
12125,686,"MC-ICP-MS U/Th",64.75,NA,NA,"calcite",150,420,131999,850,874,NA,NA,"yes",254,0.2,858.54,0,NA,NA,NA,NA,0.6899,0.0005125,0.9784,NA,NA,NA,"Cheng et al. 2013",130618,850,874,"yes",NA,"yes",NA,NA,"yes",NA
12126,686,"MC-ICP-MS U/Th",71.75,NA,NA,"calcite",150,420,133332,566,561,NA,NA,"yes",272,0.1,111.38,4.6406,NA,NA,NA,NA,0.6997,0.0004043,0.9893,NA,NA,NA,"Cheng et al. 2013",133167,566,561,"yes",NA,"yes",NA,NA,"yes",NA
12127,686,"MC-ICP-MS U/Th",85.75,NA,NA,"calcite",150,420,134906,757,799,NA,NA,"yes",238,0.2,185.63,0,NA,NA,NA,NA,0.7062,0.0005364,0.9933,NA,NA,NA,"Cheng et al. 2013",134594,757,799,"yes",NA,"yes",NA,NA,"yes",NA
12128,686,"MC-ICP-MS U/Th",85.75,NA,NA,"calcite",150,420,134821,578,592,NA,NA,"no",301.4,0.2,76.57,0,NA,NA,NA,NA,0.7067,0.0004484,0.9948,NA,NA,NA,"Cheng et al. 2013",134719,578,592,"no",NA,"no",NA,NA,"no",NA
12129,686,"MC-ICP-MS U/Th",85.75,NA,NA,"calcite",150,420,133789,600,585,NA,NA,"no",271.4,0.2,185.63,0,NA,NA,NA,NA,0.7012,0.0004365,0.9898,NA,NA,NA,"Cheng et al. 2013",133514,600,585,"no",NA,"no",NA,NA,"no",NA
12130,686,"MC-ICP-MS U/Th",103.25,NA,NA,"calcite",150,420,138890,838,856,NA,NA,"yes",252.5,0.2,125.3,2.3203,NA,NA,NA,NA,0.7182,0.0006948,0.9961,NA,NA,NA,"Cheng et al. 2013",138693,838,856,"yes",NA,"yes",NA,NA,"yes",NA
12131,686,"MC-ICP-MS U/Th",120.75,NA,NA,"calcite",150,420,144079,687,666,NA,NA,"yes",238.8,0.2,141.54,0,NA,NA,NA,NA,0.7318,0.0004659,0.9974,NA,NA,NA,"Cheng et al. 2013",143845,687,666,"yes",NA,"yes",NA,NA,"yes",NA
